scontrino_id,numero_riga,prodotto_id,quantita,prezzo_unitario_locale
5185,3,5,1,164.83
5186,1,36,1,425.87
5186,2,45,1,508.78
5187,1,58,1,526.9
5187,2,64,1,533.33
5188,1,74,1,208.49
5188,2,32,1,244.13
5188,3,76,1,923.29
5189,1,92,2,1002.68
5189,2,63,1,856.57
5189,3,88,1,133.06
5190,1,33,2,506.83
5190,2,91,1,583.37
5191,1,86,1,231.85
5192,1,44,1,204.92
5192,2,77,1,209.8
5193,1,1,1,7798.7
5193,2,81,1,1200.32
5194,1,45,1,492.47
5194,2,5,1,169.78
5195,1,31,1,996.61
5195,2,64,1,561.43
5195,3,72,2,624.13
5196,1,26,1,415.72
5196,2,89,1,188.54
5196,3,80,1,664.18
5197,1,61,2,4299.18
5198,1,35,2,1030.25
5198,2,65,1,775.27
5199,1,59,1,116214.54
5199,2,35,1,188216.74
5199,3,51,1,82736.36
5200,1,4,1,602.4
5200,2,14,1,683.76
5200,3,67,1,249.63
5201,1,85,1,221.23
5202,1,35,1,180582.91
5202,2,15,1,39358.07
5203,1,88,1,1334.24
5203,2,14,1,6388.72
5203,3,90,2,6022.93
5204,1,7,1,173.75
5205,1,56,1,854.21
5206,1,65,2,751.0
5206,2,32,2,204.53
5207,1,36,1,411.67
5208,1,35,2,1073.97
5208,2,79,1,864.55
5209,1,100,1,252.99
5210,1,32,1,1466.07
5210,2,89,1,1566.26
5210,3,9,2,1752.57
5211,1,39,1,159.09
5211,2,46,1,883.72
5212,1,51,1,518.12
5212,2,5,1,173.76
5213,1,18,2,163.47
5213,2,21,2,872.48
5213,3,86,1,194.53
5214,1,33,1,548.84
5214,2,44,1,224.97
5215,1,65,2,764.4
5215,2,80,1,598.53
5216,1,43,1,5729.61
5217,1,37,1,456.6
5218,1,97,2,161.95
5219,1,37,2,3081.29
5219,2,21,1,7798.9
5219,3,56,1,6540.03
5220,1,98,1,600.61
5221,1,24,1,556.11
5221,2,31,1,898.69
5222,1,79,2,6915.43
5222,2,93,1,5130.26
5222,3,89,1,1675.48
5223,1,4,1,719.96
5223,2,56,1,818.05
5223,3,96,2,200.49
5224,1,38,1,847.53
5224,2,31,2,873.53
5224,3,44,2,246.55
5225,1,53,1,765.63
5225,2,45,1,409.57
5225,3,7,1,145.64
5226,1,4,1,683.54
5227,1,21,1,955.77
5227,2,10,1,176.2
5228,1,31,1,746.62
5228,2,68,1,607.65
5229,1,92,1,1094.44
5229,2,49,1,508.34
5230,1,65,1,848.98
5231,1,59,1,655.84
5231,2,45,1,502.99
5232,1,49,2,3878.45
5233,1,63,1,844.54
5234,1,46,2,763.82
5235,1,88,1,28443.46
5235,2,53,1,160016.98
5235,3,42,1,100522.5
5236,1,17,2,1103.87
5236,2,72,1,4008.48
5237,1,81,1,171.44
5237,2,4,1,740.03
5238,1,2,1,186.05
5238,2,90,1,744.23
5238,3,7,1,175.52
5239,1,68,1,575.74
5240,1,47,1,4027.42
5240,2,74,1,1714.24
5241,1,90,1,5092.42
5242,1,70,1,29930.77
5243,1,69,2,47212.04
5244,1,83,1,1890.61
5244,2,44,1,1638.62
5244,3,76,1,7489.21
5245,1,86,2,207.96
5245,2,12,1,855.41
5246,1,84,1,136.39
5246,2,19,1,749.05
5246,3,93,1,715.45
5247,1,100,1,266.78
5247,2,3,1,520.75
5247,3,52,1,619.67
5248,1,9,1,234.0
5248,2,59,1,631.25
5249,1,76,1,145866.88
5249,2,63,1,166673.36
5249,3,28,2,133167.19
5250,1,57,2,213.6
5250,2,92,1,1066.01
5251,1,73,1,463.25
5251,2,15,1,239.03
5252,1,1,1,164949.22
5252,2,85,2,33689.51
5252,3,41,2,26551.25
5253,1,34,1,581.19
5253,2,100,1,245.75
5253,3,52,1,604.99
5254,1,66,1,817.08
5255,1,96,1,229.74
5255,2,88,2,184.55
5256,1,61,1,614.16
5256,2,74,1,206.9
5256,3,40,2,254.21
5257,1,34,1,603.41
5258,1,11,1,1401.11
5258,2,73,1,4055.11
5259,1,99,1,465.74
5259,2,90,1,616.72
5260,1,2,1,221.44
5260,2,91,1,723.98
5261,1,55,1,3385.84
5261,2,8,1,1693.15
5262,1,25,2,245.54
5263,1,10,1,160.93
5263,2,21,1,933.93
5264,1,47,1,531.01
5264,2,88,2,188.8
5265,1,61,1,509.42
5265,2,85,1,173.28
5265,3,86,2,193.2
5266,1,64,1,84075.36
5266,2,33,1,89902.23
5267,1,27,1,656.56
5268,1,32,1,231.91
5268,2,44,2,250.74
5268,3,41,1,157.4
5269,1,66,1,5957.28
5269,2,97,1,1137.59
5270,1,80,2,678.23
5271,1,58,1,4361.56
5271,2,99,1,4618.12
5272,1,76,1,880.24
5273,1,79,2,154300.62
5273,2,80,1,113201.42
5274,1,56,1,6671.52
5275,1,32,1,236.41
5275,2,17,2,159.03
5275,3,70,1,195.77
5276,1,44,2,196.82
5276,2,22,1,449.38
5276,3,72,1,540.06
5277,1,90,1,688.85
5277,2,94,1,446.21
5278,1,75,1,180.73
5279,1,17,1,1056.87
5280,1,47,1,82270.17
5281,1,27,1,5762.33
5281,2,50,1,7520.25
5282,1,7,1,172.18
5283,1,3,1,4532.93
5284,1,68,1,715.56
5285,1,11,2,167.72
5286,1,10,1,175.21
5286,2,97,1,163.55
5287,1,77,2,207.32
5288,1,51,1,454.24
5288,2,61,1,610.78
5288,3,57,1,205.38
5289,1,84,2,147.69
5289,2,81,1,180.77
5289,3,82,1,1136.88
5290,1,70,1,196.11
5290,2,65,1,778.72
5290,3,28,1,930.23
5291,1,10,1,25016.31
5291,2,4,2,123908.13
5292,1,95,1,32671.51
5292,2,21,1,144090.16
5293,1,46,1,148885.01
5294,1,70,1,1361.73
5294,2,97,1,1235.0
5295,1,46,1,813.48
5295,2,91,1,663.41
5296,1,38,1,136020.31
5296,2,65,1,143125.84
5296,3,5,1,28408.29
5297,1,64,1,86720.55
5297,2,30,2,113952.96
5298,1,58,1,557.43
5299,1,72,1,518.17
5299,2,94,1,351.71
5300,1,66,2,815.08
5300,2,24,1,535.96
5301,1,35,1,8749.4
5301,2,55,1,3675.24
5301,3,79,2,7540.24
5302,1,66,1,816.4
5302,2,38,1,735.76
5302,3,4,1,663.21
5303,1,63,1,166099.59
5303,2,75,1,38541.37
5303,3,99,1,90245.4
5304,1,83,1,242.31
5305,1,48,1,478.56
5305,2,62,1,131.03
5305,3,27,1,605.88
5306,1,12,1,778.65
5306,2,52,1,581.42
5306,3,53,1,1030.99
5307,1,19,1,777.61
5307,2,94,2,421.24
5307,3,3,1,479.19
5308,1,4,1,737.21
5309,1,4,2,586.28
5310,1,28,1,844.26
5310,2,50,2,839.13
5311,1,80,1,561.64
5312,1,33,1,516.17
5313,1,27,1,630.68
5314,1,92,2,1129.7
5314,2,52,1,609.96
5314,3,79,1,898.74
5315,1,10,2,161.91
5315,2,30,1,619.59
5316,1,100,2,203.19
5317,1,14,2,6617.33
5317,2,19,1,6049.74
5318,1,87,1,159046.32
5319,1,54,2,86101.48
5320,1,69,1,47727.94
5321,1,39,1,138.54
5321,2,57,1,187.7
5321,3,64,1,509.91
5322,1,39,1,150.87
5323,1,28,1,6526.15
5323,2,98,1,5074.95
5323,3,91,1,4835.35
5324,1,52,2,4861.98
5324,2,16,1,3209.72
5325,1,53,1,8192.44
5326,1,13,2,3561.18
5326,2,82,1,8297.31
5326,3,87,1,7603.49
5327,1,66,1,137787.54
5327,2,84,1,21872.01
5328,1,22,1,84274.96
5329,1,76,2,885.4
5330,1,35,1,1152.13
5330,2,29,1,211.94
5330,3,98,1,739.75
5331,1,50,1,169554.0
5332,1,66,1,678.28
5332,2,62,1,133.15
5333,1,33,1,610.06
5334,1,73,1,518.8
5334,2,65,1,795.11
5334,3,41,2,181.48
5335,1,1,1,1003.82
5335,2,88,1,165.78
5335,3,95,1,219.93
5336,1,1,1,7973.65
5336,2,10,1,1260.12
5337,1,23,1,961.98
5338,1,50,1,925.4
5338,2,5,1,169.21
5338,3,94,2,396.97
5339,1,32,1,1676.35
5339,2,15,1,1898.12
5340,1,31,1,993.7
5340,2,85,1,198.65
5341,1,78,1,1405.29
5342,1,52,1,105977.47
5343,1,17,1,148.62
5343,2,58,1,604.86
5343,3,30,1,557.09
5344,1,81,1,189.23
5345,1,39,1,1163.09
5345,2,91,1,5144.18
5346,1,51,1,514.22
5347,1,84,1,179.98
5347,2,16,1,467.9
5348,1,37,2,78168.64
5349,1,93,1,678.53
5349,2,91,1,556.67
5350,1,92,1,8893.2
5350,2,74,2,1712.37
5350,3,66,2,6507.11
5351,1,77,1,235.72
5352,1,13,1,408.21
5352,2,6,1,473.25
5352,3,19,1,718.92
5353,1,52,1,607.75
5353,2,66,1,762.51
5354,1,13,1,4054.58
5354,2,62,1,1219.64
5354,3,11,1,1522.08
5355,1,41,1,23415.98
5355,2,89,2,35079.01
5355,3,83,1,40056.58
5356,1,42,1,597.67
5357,1,7,2,133.46
5358,1,9,1,223.34
5358,2,75,1,196.28
5358,3,4,2,701.6
5359,1,15,2,212.29
5360,1,58,1,529.11
5360,2,33,2,597.67
5361,1,6,1,588.1
5361,2,72,2,579.35
5362,1,6,1,99227.34
5362,2,51,2,74743.24
5362,3,15,2,41731.61
5363,1,74,1,207.1
5363,2,58,1,577.41
5364,1,6,2,550.44
5365,1,98,1,733.82
5366,1,15,1,238.48
5367,1,44,1,1830.73
5367,2,54,1,3946.55
5368,1,48,1,584.43
5369,1,25,1,1523.52
5370,1,73,2,493.26
5370,2,7,1,147.06
5371,1,93,1,686.62
5371,2,80,1,689.89
5372,1,17,1,153.98
5372,2,96,1,198.37
5372,3,73,1,484.07
5373,1,22,1,513.12
5373,2,7,1,152.84
5373,3,42,1,615.08
5374,1,82,1,1015.12
5374,2,37,1,425.53
5374,3,60,1,810.39
5375,1,66,1,805.95
5375,2,27,1,711.9
5375,3,37,1,405.06
5376,1,90,2,763.89
5376,2,43,1,768.93
5376,3,39,1,153.4
5377,1,68,1,614.08
5377,2,62,1,167.94
5377,3,80,1,714.89
5378,1,40,1,269.82
5378,2,73,1,548.87
5378,3,20,1,312.47
5379,1,84,1,21135.97
5379,2,97,2,27581.9
5379,3,13,1,87358.31
5380,1,54,1,484.17
5380,2,90,1,700.57
5381,1,57,1,204.79
5382,1,20,1,285.65
5383,1,67,2,1961.39
5383,2,17,1,1172.97
5383,3,12,1,6767.15
5384,1,57,1,208.4
5385,1,82,1,986.01
5385,2,62,1,157.25
5386,1,77,1,206.28
5387,1,51,1,415.09
5388,1,63,1,914.64
5388,2,72,1,599.65
5388,3,27,1,692.13
5389,1,50,2,7160.1
5389,2,85,1,1604.83
5389,3,93,1,4729.95
5390,1,28,1,131440.36
5391,1,93,1,867.14
5391,2,3,1,573.19
5392,1,64,1,93301.86
5392,2,45,1,71088.29
5392,3,98,1,100929.79
5393,1,91,2,739.61
5394,1,33,1,644.04
5394,2,98,1,652.31
5394,3,45,1,474.79
5395,1,97,1,1134.52
5395,2,27,1,6237.95
5395,3,85,1,1490.74
5396,1,21,2,993.93
5396,2,9,1,211.56
5397,1,60,1,695.35
5398,1,85,1,1481.54
5399,1,84,1,1040.29
5400,1,9,1,228.24
5400,2,31,1,889.92
5400,3,99,1,619.17
5401,1,38,1,925.24
5402,1,71,1,192.29
5403,1,43,1,865.29
5403,2,1,2,961.36
5403,3,29,1,251.35
5404,1,15,2,269.13
5404,2,71,1,172.54
5404,3,33,1,676.54
5405,1,52,2,661.6
5406,1,17,2,145.26
5406,2,100,1,269.47
5406,3,72,1,694.51
5407,1,22,2,589.66
5407,2,48,1,522.24
5407,3,51,1,471.1
5408,1,48,2,99032.89
5409,1,22,1,620.46
5409,2,97,1,170.14
5409,3,57,1,193.79
5410,1,44,1,233.67
5411,1,41,1,1210.74
5411,2,74,1,1649.7
5412,1,69,1,47463.29
5412,2,52,1,94478.62
5413,1,79,2,155549.98
5414,1,81,1,1178.47
5415,1,85,1,34416.49
5416,1,70,1,1277.64
5417,1,92,1,1038.38
5417,2,37,1,458.64
5417,3,85,1,204.49
5418,1,37,1,464.22
5418,2,30,2,709.91
5418,3,69,1,289.54
5419,1,50,1,850.51
5419,2,46,1,859.55
5420,1,30,1,679.34
5420,2,75,1,193.46
5420,3,89,1,222.21
5421,1,39,1,169.97
5422,1,61,1,551.53
5422,2,72,1,606.06
5422,3,8,1,221.58
5423,1,62,1,168.88
5423,2,3,1,562.76
5424,1,62,1,158.31
5424,2,42,2,583.31
5424,3,94,2,434.08
5425,1,98,2,5441.18
5425,2,77,1,1723.24
5426,1,53,1,953.08
5426,2,44,1,264.89
5426,3,97,1,163.05
5427,1,55,1,504.66
5427,2,85,1,215.62
5427,3,74,1,246.76
5428,1,11,1,166.75
5428,2,51,1,488.46
5428,3,75,1,203.79
5429,1,3,1,483.88
5430,1,9,1,234.47
5430,2,6,2,613.81
5430,3,24,1,503.61
5431,1,83,1,230.76
5431,2,86,1,249.0
5431,3,82,1,1161.32
5432,1,86,1,40106.6
5432,2,67,1,44384.07
5433,1,35,1,926.08
5434,1,22,1,624.07
5434,2,93,2,731.82
5434,3,38,1,829.71
5435,1,57,1,230.72
5435,2,68,1,672.08
5435,3,38,1,956.8
5436,1,19,2,793.86
5436,2,14,1,801.33
5437,1,20,1,237.41
5438,1,21,1,961.64
5439,1,68,1,611.41
5440,1,32,2,215.48
5440,2,24,1,573.55
5440,3,68,1,644.55
5441,1,48,1,520.24
5441,2,17,1,155.75
5442,1,54,2,94306.24
5442,2,52,1,102544.34
5443,1,76,1,813.72
5443,2,96,1,185.05
5443,3,8,1,192.39
5444,1,21,2,1092.6
5445,1,6,1,635.37
5445,2,84,1,155.19
5446,1,68,1,586.88
5446,2,17,1,146.81
5447,1,97,1,147.4
5447,2,71,1,201.85
5447,3,52,1,654.2
5448,1,66,1,777.73
5448,2,42,1,599.55
5449,1,37,1,454.36
5449,2,5,1,172.15
5449,3,16,2,369.51
5450,1,7,2,1239.07
5451,1,64,2,527.18
5451,2,66,1,810.37
5451,3,26,2,459.92
5452,1,20,1,296.72
5452,2,27,1,784.92
5452,3,26,1,446.72
5453,1,46,1,840.28
5453,2,96,1,222.46
5453,3,10,1,142.41
5454,1,47,1,425.23
5455,1,14,2,848.93
5455,2,52,1,588.36
5456,1,39,1,153.01
5456,2,67,1,279.1
5456,3,89,1,202.8
5457,1,44,1,228.95
5457,2,29,1,236.68
5457,3,10,1,186.54
5458,1,90,2,124475.26
5459,1,86,1,1594.35
5459,2,32,1,1745.22
5460,1,18,1,219.61
5460,2,20,1,268.62
5461,1,18,1,221.1
5461,2,67,1,274.42
5461,3,59,1,654.29
5462,1,40,1,245.86
5463,1,28,1,899.44
5464,1,63,1,892.64
5464,2,68,1,593.29
5465,1,5,1,30667.03
5465,2,43,1,124562.92
5465,3,19,1,129788.85
5466,1,30,2,575.18
5466,2,70,1,155.71
5467,1,23,2,6767.96
5468,1,60,1,6021.55
5468,2,68,1,4753.0
5468,3,91,1,4772.84
5469,1,98,2,640.1
5469,2,19,1,810.84
5470,1,17,1,124.47
5470,2,90,1,696.54
5471,1,60,1,888.24
5472,1,15,2,288.9
5472,2,74,1,261.29
5472,3,34,2,595.83
5473,1,34,1,627.35
5474,1,34,1,4509.52
5474,2,16,2,3417.0
5474,3,47,1,3783.31
5475,1,55,1,467.9
5476,1,22,1,582.72
5477,1,24,1,539.94
5477,2,54,1,440.18
5477,3,46,1,874.96
5478,1,51,1,443.93
5478,2,46,1,948.83
5479,1,87,1,866.79
5479,2,27,1,694.35
5479,3,38,1,814.45
5480,1,3,1,483.1
5480,2,83,2,230.96
5480,3,92,1,1201.65
5481,1,34,1,3666.58
5481,2,64,1,4396.16
5481,3,3,1,4088.31
5482,1,31,2,6977.86
5483,1,40,1,264.24
5483,2,84,1,140.49
5484,1,29,1,233.04
5485,1,73,1,444.39
5485,2,48,1,502.11
5486,1,1,2,1079.81
5487,1,73,1,486.18
5487,2,61,1,586.96
5487,3,16,1,467.27
5488,1,31,1,848.43
5489,1,36,1,383.47
5489,2,74,1,221.01
5489,3,33,1,623.54
5490,1,61,1,523.88
5490,2,73,1,534.22
5491,1,97,1,149.53
5492,1,78,2,174.03
5493,1,93,1,646.21
5493,2,42,1,574.43
5494,1,42,1,91567.49
5495,1,34,1,624.99
5495,2,31,1,820.76
5495,3,67,1,268.44
5496,1,82,1,1194.15
5497,1,87,2,928.46
5498,1,71,1,30870.1
5499,1,42,2,668.71
5499,2,76,1,956.65
5500,1,11,2,178.61
5501,1,87,1,1044.56
5501,2,19,2,754.98
5502,1,10,1,159.56
5503,1,21,1,909.51
5503,2,70,1,166.72
5503,3,53,1,1001.85
5504,1,24,1,4120.71
5504,2,34,2,4272.19
5505,1,52,1,623.65
5505,2,77,1,216.51
5505,3,30,1,709.18
5506,1,89,1,207.9
5507,1,10,1,135.96
5507,2,11,1,151.58
5508,1,64,1,563.87
5508,2,17,2,152.91
5508,3,44,1,227.32
5509,1,93,1,719.48
5510,1,58,1,581.4
5510,2,84,1,144.21
5511,1,27,1,123582.18
5511,2,20,1,47083.61
5511,3,65,2,141665.17
5512,1,55,1,387.02
5512,2,42,1,469.48
5512,3,71,1,143.63
5513,1,82,1,9094.39
5513,2,23,1,6181.62
5514,1,64,2,517.83
5514,2,7,1,152.26
5514,3,65,1,757.44
5515,1,84,2,144.53
5515,2,43,1,744.4
5515,3,77,1,225.64
5516,1,38,1,877.81
5516,2,71,1,170.75
5517,1,43,1,856.61
5518,1,35,1,8714.66
5519,1,68,1,602.07
5519,2,10,1,168.29
5519,3,59,1,655.81
5520,1,33,1,589.45
5520,2,23,1,874.97
5520,3,36,1,390.43
5521,1,100,1,2029.85
5521,2,73,1,3976.7
5522,1,97,1,1183.54
5523,1,53,1,1093.93
5523,2,83,2,245.91
5523,3,19,2,877.83
5524,1,44,1,190.82
5525,1,36,2,387.98
5525,2,29,1,220.25
5526,1,13,1,4076.82
5527,1,22,1,4320.36
5527,2,7,1,1287.13
5528,1,45,2,535.28
5529,1,29,1,289.3
5530,1,24,1,4272.3
5531,1,93,1,752.11
5531,2,36,1,430.2
5532,1,39,1,146.05
5532,2,10,1,177.67
5533,1,76,1,945.19
5533,2,14,1,982.08
5533,3,19,1,834.09
5534,1,98,1,706.14
5535,1,46,1,872.17
5535,2,57,1,226.36
5535,3,69,1,297.85
5536,1,38,1,703.95
5537,1,7,1,169.94
5537,2,20,1,307.99
5538,1,28,2,132729.04
5538,2,91,2,111477.21
5538,3,42,1,91748.45
5539,1,71,1,30698.75
5539,2,3,1,95118.99
5540,1,68,1,553.32
5540,2,24,1,400.79
5540,3,49,1,432.53
5541,1,82,1,1233.27
5542,1,61,1,471.5
5542,2,31,1,764.93
5543,1,68,1,5333.58
5543,2,70,1,1444.04
5544,1,52,1,599.52
5545,1,82,1,1112.86
5545,2,51,1,453.87
5545,3,21,1,1001.45
5546,1,47,1,3735.73
5546,2,55,1,3625.36
5547,1,34,1,526.53
5547,2,50,1,867.11
5547,3,84,2,161.57
5548,1,74,1,227.97
5549,1,86,1,39490.24
5550,1,96,1,220.24
5551,1,39,1,22237.78
5551,2,79,1,145826.25
5551,3,30,1,111815.63
5552,1,64,1,500.93
5552,2,89,1,199.87
5552,3,23,1,805.24
5553,1,14,1,810.95
5554,1,87,1,791.94
5554,2,31,1,743.27
5555,1,83,1,233.16
5555,2,35,1,1086.96
5555,3,73,2,542.44
5556,1,16,1,3067.16
5556,2,34,1,4551.67
5557,1,19,1,944.5
5558,1,67,1,247.04
5558,2,33,1,519.32
5559,1,48,1,498.98
5560,1,44,1,217.41
5561,1,22,1,615.25
5561,2,84,1,159.04
5562,1,92,1,1037.6
5562,2,75,1,225.79
5562,3,73,1,566.61
5563,1,24,1,515.8
5564,1,100,1,261.8
5565,1,82,1,1033.41
5565,2,26,1,451.53
5565,3,88,1,182.19
5566,1,71,1,196.76
5566,2,65,1,843.99
5567,1,5,1,166.66
5567,2,89,1,204.61
5567,3,16,2,408.69
5568,1,28,1,881.58
5568,2,13,2,431.68
5568,3,14,1,864.53
5569,1,39,2,142.23
5569,2,52,1,660.05
5570,1,95,1,198.36
5570,2,46,1,906.96
5570,3,47,1,501.62
5571,1,53,1,8127.73
5571,2,30,1,5038.4
5571,3,96,1,1799.51
5572,1,32,2,33553.57
5572,2,10,1,28260.27
5573,1,87,1,933.2
5573,2,24,1,501.08
5574,1,84,2,151.12
5574,2,8,2,228.63
5575,1,79,1,1080.0
5575,2,29,1,254.3
5576,1,13,1,421.05
5577,1,55,1,480.85
5578,1,33,1,488.0
5578,2,45,1,415.61
5579,1,29,1,1842.51
5579,2,88,2,1398.22
5580,1,67,1,283.52
5581,1,69,1,273.06
5581,2,29,1,184.27
5582,1,85,1,169.12
5582,2,18,1,179.63
5583,1,13,1,422.65
5583,2,21,1,845.28
5583,3,88,1,156.89
5584,1,75,1,210.35
5585,1,9,1,177.78
5585,2,37,1,384.7
5586,1,71,1,182.11
5586,2,31,1,787.56
5586,3,5,1,179.11
5587,1,21,1,988.16
5588,1,20,1,276.74
5588,2,62,1,143.59
5589,1,21,1,985.01
5589,2,58,1,557.24
5589,3,10,1,198.04
5590,1,12,1,6596.82
5590,2,3,1,4257.89
5590,3,52,1,4485.92
5591,1,23,2,889.64
5592,1,79,1,872.45
5592,2,20,2,275.56
5593,1,51,1,504.5
5593,2,54,1,501.48
5593,3,78,1,216.34
5594,1,24,2,584.46
5595,1,22,1,562.51
5596,1,89,1,164.78
5596,2,79,1,862.31
5596,3,58,1,463.72
5597,1,25,1,182.47
5598,1,76,1,6726.41
5598,2,5,1,1292.24
5599,1,30,1,690.42
5599,2,24,2,520.44
5599,3,39,1,159.93
5600,1,21,2,957.04
5600,2,65,1,802.74
5600,3,43,1,746.19
5601,1,18,2,220.75
5601,2,45,1,536.23
5602,1,56,1,947.81
5602,2,54,1,555.68
5602,3,69,1,281.72
5603,1,47,1,490.73
5603,2,43,1,741.91
5603,3,9,1,243.98
5604,1,45,2,437.09
5605,1,91,1,4472.21
5606,1,88,1,178.77
5607,1,86,1,33432.95
5608,1,84,1,129.52
5608,2,73,1,442.72
5608,3,59,1,532.96
5609,1,57,1,173.31
5609,2,23,1,712.57
5609,3,9,1,181.08
5610,1,86,1,220.94
5610,2,79,1,949.59
5611,1,79,1,868.38
5611,2,26,1,450.3
5611,3,37,1,403.84
5612,1,44,1,1713.8
5613,1,29,1,217.99
5613,2,98,1,593.42
5613,3,61,1,488.8
5614,1,53,1,1050.66
5614,2,76,2,907.91
5614,3,52,1,591.09
5615,1,51,1,3167.89
5615,2,65,1,5624.26
5615,3,72,1,4333.84
5616,1,51,1,3356.62
5617,1,83,1,243.63
5617,2,32,1,209.99
5618,1,24,1,3436.85
5619,1,47,1,88939.18
5620,1,65,1,144465.25
5620,2,11,1,28219.7
5620,3,4,1,108033.17
5621,1,95,1,197.71
5622,1,99,1,518.54
5622,2,60,1,970.79
5623,1,21,1,1068.89
5623,2,75,1,206.51
5623,3,22,2,537.17
5624,1,97,2,155.59
5625,1,50,2,976.92
5625,2,84,1,153.03
5626,1,48,1,81616.67
5626,2,39,1,27189.4
5627,1,68,1,629.24
5627,2,34,1,579.57
5628,1,88,1,156.15
5629,1,62,1,27642.53
5629,2,36,1,67079.51
5629,3,86,1,33158.0
5630,1,18,1,199.42
5631,1,31,1,6751.33
5632,1,18,1,207.25
5632,2,85,1,213.64
5632,3,89,1,210.21
5633,1,77,1,205.98
5634,1,36,1,67624.03
5635,1,100,1,222.08
5635,2,72,2,530.25
5636,1,53,1,992.07
5636,2,86,2,232.98
5637,1,32,1,239.02
5638,1,84,1,155.65
5638,2,12,1,890.59
5639,1,55,1,511.7
5640,1,39,1,25531.36
5640,2,92,1,197762.51
5640,3,63,1,163454.82
5641,1,88,2,174.06
5642,1,49,1,513.3
5643,1,36,1,337.91
5644,1,2,1,196.71
5645,1,9,1,224.16
5645,2,34,1,595.17
5645,3,65,1,780.68
5646,1,59,1,97365.71
5647,1,8,1,208.83
5648,1,43,1,758.4
5648,2,20,1,277.12
5648,3,87,1,932.63
5649,1,53,1,899.01
5650,1,70,1,29766.99
5650,2,39,1,26784.63
5651,1,33,1,678.58
5651,2,87,1,937.35
5652,1,8,2,220.74
5652,2,12,2,848.79
5653,1,87,1,942.25
5653,2,55,1,500.02
5653,3,40,1,256.25
5654,1,57,1,172.09
5654,2,20,2,252.06
5654,3,36,1,334.67
5655,1,85,1,194.68
5655,2,12,1,949.32
5656,1,38,1,861.06
5657,1,53,1,1040.62
5657,2,88,1,173.25
5657,3,61,1,652.29
5658,1,36,1,466.77
5658,2,6,1,541.77
5659,1,21,1,7981.18
5659,2,95,1,1595.77
5659,3,26,2,3765.96
5660,1,20,1,215.31
5660,2,11,1,140.37
5661,1,93,1,765.24
5661,2,79,1,885.22
5661,3,51,1,405.5
5662,1,38,1,694.62
5662,2,78,1,170.48
5663,1,15,2,243.9
5663,2,79,1,932.57
5664,1,99,1,532.66
5664,2,67,1,306.95
5664,3,81,2,181.92
5665,1,18,1,224.43
5665,2,36,1,413.64
5666,1,59,1,599.72
5667,1,4,1,687.39
5668,1,67,1,45133.98
5668,2,81,1,28122.43
5669,1,92,1,1184.69
5669,2,10,2,177.98
5670,1,65,1,799.47
5670,2,54,2,495.51
5671,1,54,1,494.79
5671,2,89,1,211.16
5671,3,68,1,636.84
5672,1,24,1,500.45
5672,2,1,1,940.34
5672,3,48,1,599.93
5673,1,13,1,475.41
5673,2,12,1,918.48
5673,3,34,2,622.74
5674,1,18,1,31305.19
5674,2,85,2,34043.25
5674,3,59,1,107934.81
5675,1,99,1,463.0
5675,2,95,1,176.67
5675,3,2,1,180.45
5676,1,38,1,136260.04
5676,2,40,1,38793.78
5676,3,91,1,116582.79
5677,1,57,1,198.72
5677,2,68,1,640.97
5678,1,90,1,686.43
5678,2,31,1,791.99
5678,3,52,1,608.11
5679,1,33,1,572.15
5679,2,93,1,663.4
5680,1,49,1,479.39
5680,2,41,2,167.8
5681,1,37,1,74881.79
5681,2,34,1,92956.59
5681,3,71,1,32433.59
5682,1,15,1,197.53
5682,2,66,1,743.17
5683,1,39,2,133.65
5684,1,74,1,226.13
5684,2,52,1,550.19
5684,3,6,1,568.66
5685,1,35,1,1158.02
5685,2,24,1,535.1
5686,1,100,1,249.79
5686,2,90,1,667.79
5687,1,30,1,4486.59
5688,1,67,1,1922.96
5689,1,26,1,72882.65
5689,2,80,1,105791.53
5690,1,18,1,230.91
5691,1,62,1,1244.03
5692,1,81,1,159.53
5692,2,13,1,507.93
5693,1,100,1,268.03
5693,2,49,1,519.61
5693,3,26,2,442.58
5694,1,45,1,493.68
5694,2,15,1,269.13
5695,1,51,1,3538.98
5696,1,20,1,2004.93
5696,2,51,1,3690.25
5696,3,9,1,1672.18
5697,1,95,1,222.05
5697,2,52,1,556.59
5697,3,49,1,507.01
5698,1,89,1,185.34
5698,2,14,1,747.8
5699,1,22,1,478.4
5700,1,41,1,167.58
5700,2,46,1,862.8
5701,1,76,1,152025.91
5701,2,82,2,209423.5
5702,1,23,2,858.19
5702,2,14,1,783.52
5703,1,86,1,234.89
5703,2,94,1,407.13
5704,1,50,2,161401.51
5704,2,59,1,103811.52
5705,1,30,1,583.48
5706,1,98,1,578.16
5707,1,44,2,243.95
5708,1,59,1,658.13
5708,2,19,1,958.01
5709,1,65,1,706.78
5709,2,74,1,193.01
5709,3,24,1,465.37
5710,1,29,1,223.06
5710,2,91,1,657.5
5711,1,69,2,286.72
5712,1,28,2,979.65
5712,2,70,1,192.44
5713,1,60,1,814.65
5713,2,78,1,208.85
5714,1,57,1,37672.51
5715,1,29,1,38041.7
5715,2,58,1,94886.88
5716,1,72,1,106458.12
5716,2,80,1,100183.6
5716,3,42,1,99002.66
5717,1,59,1,534.8
